Event date,Event,Ticket ID,Payment date,Ticket price buyer,Original ticket price,Ticket listing price,Revenue,Event ID,Seller user ID,Buyer user ID,Listing created Date,Meets ticket Fairshare conditions? (Yes / No),Refund created Date,Kickback,Fairshare
2024-05-31,Daring Dragon,23461791,2024-01-06,€94.48,€72.80,€87.36,€7.22,5e160574-2903-43c6-bf2b-9091ba693c26,12813638,9834925,2024-01-06,Yes,2024-03-26,€0.72,€5.10
2024-05-24,Hungry Hedgehog,25516493,2024-05-22,€116.29,€89.60,€107.52,€8.89,a9f8217c-e4ac-45de-a588-36521e661c14,7442873,688485,2024-05-22,Yes,2024-05-22,€0.89,€6.27
2024-05-24,Hungry Hedgehog,25384025,2024-05-16,€127.18,€120.00,€117.60,€9.72,a9f8217c-e4ac-45de-a588-36521e661c14,13753511,10622935,2024-05-16,No,2024-05-21,€0.97,€0.97
2024-05-25,Jubilant Jellybean,25505953,2024-05-22,€116.27,€89.60,€107.50,€8.90,2772b208-9bd2-4817-a281-af19555e0ec5,13605300,7245165,2024-05-22,Yes,2024-05-24,€0.89,€6.26
2024-05-29,Curious Cactus,21827920,2023-09-22,€84.31,€64.96,€77.95,€6.45,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,697855,1159544,2023-09-22,Yes,,€0.65,€4.55
2024-05-29,Curious Cactus,25047391,2024-04-28,€99.99,€87.36,€92.46,€7.63,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,7969414,1178885,2024-04-28,Yes,,€0.76,€0.24
2024-05-08,Fancy Flamingo,25177935,2024-05-06,€57.32,€72.80,€53.00,€4.38,6914373f-7098-4132-a8de-5af04c8204b7,1512728,10726158,2024-05-06,No,,€0.44,€0.44
2024-05-08,Fancy Flamingo,25198879,2024-05-08,€110.31,€96.00,€102.00,€8.42,6914373f-7098-4132-a8de-5af04c8204b7,2127383,12193471,2024-05-08,Yes,,€0.84,€0.45
2024-05-29,Curious Cactus,21946043,2023-09-30,€98.84,€76.16,€91.39,€7.56,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,2835387,728224,2023-09-30,Yes,,€0.76,€5.33
2024-05-05,Golden Giraffe,24715557,2024-04-10,€89.23,€72.80,€82.50,€6.83,e0d78d5c-7086-4d89-87ef-b1388f842f2c,507231,5681999,2024-04-10,Yes,,€0.68,€2.79
2024-05-29,Curious Cactus,24947033,2024-04-24,€94.48,€87.36,€87.36,€7.22,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,2929361,4654665,2024-04-24,No,,€0.72,€0.72
2024-05-31,Daring Dragon,22260720,2023-10-19,€65.41,€50.40,€60.48,€4.99,5e160574-2903-43c6-bf2b-9091ba693c26,2487201,5686644,2023-10-19,Yes,,€0.50,€3.53
2024-05-31,Daring Dragon,24912916,2024-04-26,€62.35,€72.80,€57.65,€4.76,5e160574-2903-43c6-bf2b-9091ba693c26,7724412,1427589,2024-04-22,No,,€0.48,€0.48
2024-05-08,Fancy Flamingo,25199225,2024-05-08,€55.16,€72.80,€51.00,€4.22,6914373f-7098-4132-a8de-5af04c8204b7,151821,3216317,2024-05-08,No,,€0.42,€0.42
2024-05-23,Electric Emu,25504962,2024-05-23,€48.67,€45.00,€45.00,€3.72,62df8913-4e36-4cb0-a971-44b8ccff3d7b,13802561,2464094,2024-05-22,No,,€0.37,€0.37
2024-05-29,Curious Cactus,24024000,2024-02-23,€87.60,€76.16,€81.00,€6.69,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,2897622,13108437,2024-02-23,Yes,,€0.67,€0.40
2024-05-27,Brilliant Banjo,24106037,2024-03-01,€180.96,€139.44,€167.32,€13.84,2e2f977d-cc5d-4723-8b3c-2d7d5d35c749,3228126,13165091,2024-02-29,Yes,,€1.38,€9.76
2024-05-31,Daring Dragon,24492137,2024-03-26,€86.52,€72.80,€80.00,€6.62,5e160574-2903-43c6-bf2b-9091ba693c26,5677502,7199416,2024-03-26,Yes,,€0.66,€1.60
2024-05-05,Golden Giraffe,25094538,2024-05-02,€66.62,€61.60,€61.60,€5.10,e0d78d5c-7086-4d89-87ef-b1388f842f2c,2835074,1532821,2024-05-02,No,,€0.51,€0.51
2024-05-26,Lucky Llama,24265717,2024-03-11,€91.93,€85.00,€85.00,€7.02,dcd3cee8-dbe6-48fa-a229-f544c6857872,5101098,11119802,2024-03-11,No,,€0.70,€0.70
2024-05-05,Golden Giraffe,24784709,2024-04-14,€63.95,€49.28,€59.13,€4.89,e0d78d5c-7086-4d89-87ef-b1388f842f2c,1395872,6708379,2024-04-14,Yes,,€0.49,€3.45
2024-05-08,Fancy Flamingo,25133001,2024-05-04,€81.11,€95.20,€75.00,€6.20,6914373f-7098-4132-a8de-5af04c8204b7,3267006,192945,2024-05-03,No,,€0.62,€0.62
2024-05-05,Golden Giraffe,25059638,2024-04-29,€77.87,€61.60,€72.00,€5.96,e0d78d5c-7086-4d89-87ef-b1388f842f2c,185507,13588471,2024-04-29,Yes,,€0.60,€3.40
2024-05-08,Fancy Flamingo,25213226,2024-05-08,€42.18,€54.00,€39.00,€3.22,6914373f-7098-4132-a8de-5af04c8204b7,8126945,7640329,2024-05-08,No,2024-05-24,€0.32,€0.32
2024-05-31,Daring Dragon,24137558,2024-03-07,€86.52,€72.80,€80.00,€6.61,5e160574-2903-43c6-bf2b-9091ba693c26,13169877,13206029,2024-03-02,Yes,2024-03-26,€0.66,€1.60
2024-05-08,Fancy Flamingo,25170022,2024-05-08,€54.08,€72.80,€50.00,€4.14,6914373f-7098-4132-a8de-5af04c8204b7,12732316,9099221,2024-05-06,No,2024-05-09,€0.41,€0.41
2024-05-25,Jubilant Jellybean,25576035,2024-05-24,€152.63,€128.50,€141.12,€11.62,2772b208-9bd2-4817-a281-af19555e0ec5,13833773,32037,2024-05-24,Yes,2024-05-29,€1.16,€2.78
2024-05-24,Hungry Hedgehog,25550458,2024-05-24,€152.63,€170.00,€141.12,€11.67,a9f8217c-e4ac-45de-a588-36521e661c14,9109462,13809574,2024-05-24,No,2024-05-24,€1.17,€1.17
2024-05-08,Fancy Flamingo,25175051,2024-05-07,€86.52,€96.00,€80.00,€6.62,6914373f-7098-4132-a8de-5af04c8204b7,293079,7915962,2024-05-06,No,2024-05-10,€0.66,€0.66
2024-05-29,Curious Cactus,25655970,2024-05-29,€32.45,€53.76,€30.00,€2.48,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,12242176,2778746,2024-05-28,No,2024-06-14,€0.25,€0.25
2024-05-31,Daring Dragon,25460426,2024-05-30,€39.85,€84.00,€36.85,€3.04,5e160574-2903-43c6-bf2b-9091ba693c26,4729967,1080747,2024-05-19,No,2024-05-31,€0.30,€0.30
2024-05-26,Lucky Llama,25619043,2024-05-26,€59.48,€55.00,€55.00,€4.55,dcd3cee8-dbe6-48fa-a229-f544c6857872,2133856,2432046,2024-05-26,No,2024-05-29,€0.46,€0.46
2024-05-25,Jubilant Jellybean,25303172,2024-05-13,€145.35,€112.00,€134.40,€11.11,2772b208-9bd2-4817-a281-af19555e0ec5,13241351,8040167,2024-05-13,Yes,2024-05-22,€1.11,€7.84
2024-05-24,Hungry Hedgehog,25340099,2024-05-15,€140.60,€200.00,€130.00,€10.75,a9f8217c-e4ac-45de-a588-36521e661c14,11441648,13732904,2024-05-15,No,2024-05-21,€1.07,€1.07
2024-05-24,Hungry Hedgehog,25516492,2024-05-22,€116.29,€89.60,€107.52,€8.89,a9f8217c-e4ac-45de-a588-36521e661c14,7442873,688485,2024-05-22,Yes,2024-05-22,€0.89,€6.27
2024-05-29,Curious Cactus,25193182,2024-05-14,€98.84,€76.16,€91.39,€7.55,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,2739656,1113366,2024-05-07,Yes,,€0.76,€5.33
2024-05-26,Lucky Llama,24925902,2024-04-23,€80.03,€85.00,€74.00,€6.12,dcd3cee8-dbe6-48fa-a229-f544c6857872,1477720,7901550,2024-04-23,No,,€0.61,€0.61
2024-05-31,Daring Dragon,25512911,2024-05-30,€64.89,€84.00,€60.00,€4.96,5e160574-2903-43c6-bf2b-9091ba693c26,8886990,7467963,2024-05-22,No,,€0.50,€0.50
2024-05-31,Daring Dragon,25038051,2024-04-28,€59.00,€50.40,€54.55,€4.51,5e160574-2903-43c6-bf2b-9091ba693c26,2322992,8449189,2024-04-28,Yes,,€0.45,€0.71
2024-05-29,Curious Cactus,25166317,2024-05-06,€84.31,€64.96,€77.95,€6.45,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,193437,13646269,2024-05-06,Yes,,€0.65,€4.55
2024-05-31,Daring Dragon,24293242,2024-03-13,€65.41,€50.40,€60.48,€4.99,5e160574-2903-43c6-bf2b-9091ba693c26,10728509,1136287,2024-03-13,No,,€0.50,€0.50
2024-05-29,Curious Cactus,25315671,2024-05-25,€64.89,€87.36,€60.00,€4.96,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,853730,655745,2024-05-13,No,,€0.50,€0.50
2024-05-31,Daring Dragon,21780135,2023-09-19,€96.25,€84.00,€89.00,€7.36,5e160574-2903-43c6-bf2b-9091ba693c26,1241337,263782,2023-09-19,Yes,,€0.74,€0.27
2024-05-25,Jubilant Jellybean,25487097,2024-05-21,€109.02,€84.00,€100.80,€8.33,2772b208-9bd2-4817-a281-af19555e0ec5,6628926,3825976,2024-05-21,Yes,,€0.83,€5.88
2024-05-31,Daring Dragon,24606928,2024-04-02,€77.65,€72.80,€71.80,€5.93,5e160574-2903-43c6-bf2b-9091ba693c26,4230069,13206029,2024-04-02,No,,€0.59,€0.59
2024-05-26,Lucky Llama,25171327,2024-05-06,€86.52,€106.50,€80.00,€6.62,dcd3cee8-dbe6-48fa-a229-f544c6857872,4560857,1949243,2024-05-06,No,,€0.66,€0.66
2024-05-31,Daring Dragon,23472435,2024-01-07,€94.48,€72.80,€87.36,€7.22,5e160574-2903-43c6-bf2b-9091ba693c26,272409,3252415,2024-01-07,Yes,,€0.72,€5.10
2024-05-29,Curious Cactus,23929484,2024-02-17,€84.31,€64.96,€77.95,€6.45,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,4364112,775906,2024-02-17,Yes,,€0.65,€4.55
2024-05-05,Golden Giraffe,24943350,2024-04-26,€59.48,€54.88,€55.00,€4.55,e0d78d5c-7086-4d89-87ef-b1388f842f2c,1364561,1185831,2024-04-24,No,,€0.46,€0.46
2024-05-29,Curious Cactus,24960118,2024-04-25,€99.98,€87.36,€92.45,€7.64,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,1151773,1658938,2024-04-25,Yes,,€0.76,€0.23
2024-05-05,Golden Giraffe,25083139,2024-05-01,€54.08,€61.60,€50.00,€4.13,e0d78d5c-7086-4d89-87ef-b1388f842f2c,971264,9352517,2024-05-01,No,,€0.41,€0.41
2024-05-05,Golden Giraffe,25123611,2024-05-04,€64.89,€72.80,€60.00,€4.96,e0d78d5c-7086-4d89-87ef-b1388f842f2c,4949549,11747386,2024-05-03,No,,€0.50,€0.50
2024-05-31,Daring Dragon,23770821,2024-02-10,€94.48,€72.80,€87.36,€7.22,5e160574-2903-43c6-bf2b-9091ba693c26,12979685,13023130,2024-02-05,Yes,2024-03-26,€0.72,€5.10
2024-05-31,Daring Dragon,24137561,2024-03-08,€86.52,€72.80,€80.00,€6.62,5e160574-2903-43c6-bf2b-9091ba693c26,13169877,235976,2024-03-02,Yes,2024-03-26,€0.66,€1.60
2024-05-08,Fancy Flamingo,25138758,2024-05-05,€97.34,€157.00,€90.00,€7.44,6914373f-7098-4132-a8de-5af04c8204b7,2998838,12961419,2024-05-04,No,2024-05-06,€0.74,€0.74
2024-05-31,Daring Dragon,21774246,2023-09-19,€79.95,€61.60,€73.92,€6.12,5e160574-2903-43c6-bf2b-9091ba693c26,531424,11985886,2023-09-18,Yes,2024-06-13,€0.61,€4.31
2024-05-24,Hungry Hedgehog,25560285,2024-05-24,€116.29,€89.60,€107.52,€8.89,a9f8217c-e4ac-45de-a588-36521e661c14,12213494,11978356,2024-05-24,Yes,2024-05-30,€0.89,€6.27
2024-05-27,Brilliant Banjo,24897818,2024-04-25,€237.93,€201.00,€220.00,€18.18,2e2f977d-cc5d-4723-8b3c-2d7d5d35c749,3119127,7793682,2024-04-21,Yes,2024-04-25,€1.82,€4.00
2024-05-29,Curious Cactus,25315169,2024-05-14,€29.57,€53.76,€27.34,€2.26,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,13719096,742926,2024-05-13,No,2024-05-21,€0.23,€0.23
2024-05-05,Golden Giraffe,25113689,2024-05-03,€75.71,€61.60,€70.00,€5.78,e0d78d5c-7086-4d89-87ef-b1388f842f2c,11769986,4898442,2024-05-03,Yes,2024-05-27,€0.58,€2.45
2024-05-08,Fancy Flamingo,25205981,2024-05-08,€79.99,€95.00,€73.96,€6.12,6914373f-7098-4132-a8de-5af04c8204b7,9495877,10809490,2024-05-08,No,2024-05-08,€0.61,€0.61
2024-05-24,Hungry Hedgehog,25384316,2024-05-17,€152.49,€129.00,€141.00,€11.65,a9f8217c-e4ac-45de-a588-36521e661c14,10622935,13048411,2024-05-16,Yes,2024-05-17,€1.17,€2.47
2024-05-24,Hungry Hedgehog,25286561,2024-05-12,€174.69,€134.60,€161.52,€13.36,a9f8217c-e4ac-45de-a588-36521e661c14,6522234,3284810,2024-05-12,Yes,2024-05-16,€1.34,€9.42
2024-05-25,Jubilant Jellybean,25303173,2024-05-13,€145.35,€112.00,€134.40,€11.11,2772b208-9bd2-4817-a281-af19555e0ec5,13241351,8040167,2024-05-13,Yes,2024-05-22,€1.11,€7.84
2024-05-31,Daring Dragon,23770820,2024-02-09,€94.48,€72.80,€87.36,€7.22,5e160574-2903-43c6-bf2b-9091ba693c26,12979685,6628013,2024-02-05,Yes,2024-03-26,€0.72,€5.10
2024-05-29,Curious Cactus,23882176,2024-02-13,€113.37,€87.36,€104.83,€8.66,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,2994869,13034227,2024-02-13,Yes,,€0.87,€6.11
2024-05-05,Golden Giraffe,25155453,2024-05-05,€54.08,€61.60,€50.00,€4.14,e0d78d5c-7086-4d89-87ef-b1388f842f2c,4952710,4808862,2024-05-05,No,,€0.41,€0.41
2024-05-08,Fancy Flamingo,25170450,2024-05-08,€43.26,€72.80,€40.00,€3.31,6914373f-7098-4132-a8de-5af04c8204b7,3968547,7507391,2024-05-06,No,,€0.33,€0.33
2024-05-05,Golden Giraffe,25136138,2024-05-04,€66.62,€61.60,€61.60,€5.09,e0d78d5c-7086-4d89-87ef-b1388f842f2c,5961003,624556,2024-05-04,No,,€0.51,€0.51
2024-05-24,Hungry Hedgehog,25519318,2024-05-22,€118.97,€95.20,€110.00,€9.10,a9f8217c-e4ac-45de-a588-36521e661c14,7922471,8782609,2024-05-22,Yes,,€0.91,€4.65
2024-05-26,Lucky Llama,24782042,2024-04-14,€89.76,€95.00,€83.00,€6.83,dcd3cee8-dbe6-48fa-a229-f544c6857872,754046,12468271,2024-04-14,No,,€0.68,€0.68
2024-05-31,Daring Dragon,25108248,2024-05-19,€54.08,€72.80,€50.00,€4.13,5e160574-2903-43c6-bf2b-9091ba693c26,654109,10474584,2024-05-02,No,,€0.41,€0.41
2024-05-08,Fancy Flamingo,25204359,2024-05-08,€54.08,€50.00,€50.00,€4.14,6914373f-7098-4132-a8de-5af04c8204b7,4288685,1685662,2024-05-08,No,,€0.41,€0.41
2024-05-29,Curious Cactus,21712927,2023-09-15,€86.52,€76.16,€80.00,€6.61,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,7157107,2918010,2023-09-14,No,,€0.66,€0.66
2024-05-23,Electric Emu,25534285,2024-05-23,€99.50,€123.50,€92.00,€7.60,62df8913-4e36-4cb0-a971-44b8ccff3d7b,5751750,7465234,2024-05-23,No,2024-05-24,€0.76,€0.76
2024-05-31,Daring Dragon,25401591,2024-05-17,€55.16,€61.60,€51.00,€4.21,5e160574-2903-43c6-bf2b-9091ba693c26,8856750,7768980,2024-05-17,No,2024-06-04,€0.42,€0.42
2024-05-08,Fancy Flamingo,25214184,2024-05-08,€38.93,€30.00,€36.00,€2.98,6914373f-7098-4132-a8de-5af04c8204b7,1013929,6611314,2024-05-08,Yes,2024-05-17,€0.30,€2.10
2024-05-29,Curious Cactus,25626073,2024-05-29,€32.45,€64.96,€30.00,€2.48,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,2768629,66641,2024-05-26,No,2024-06-20,€0.25,€0.25
2024-05-29,Curious Cactus,25626074,2024-05-29,€32.45,€64.96,€30.00,€2.48,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,2768629,66641,2024-05-26,No,2024-06-20,€0.25,€0.25
2024-05-31,Daring Dragon,24137560,2024-03-02,€86.52,€72.80,€80.00,€6.62,5e160574-2903-43c6-bf2b-9091ba693c26,13169877,449499,2024-03-02,Yes,2024-03-26,€0.66,€1.60
2024-05-27,Brilliant Banjo,25636697,2024-05-27,€129.78,€150.00,€120.00,€9.92,2e2f977d-cc5d-4723-8b3c-2d7d5d35c749,13864628,12433014,2024-05-27,No,2024-05-27,€0.99,€0.99
2024-05-23,Electric Emu,25537709,2024-05-23,€40.02,€37.00,€37.00,€3.06,62df8913-4e36-4cb0-a971-44b8ccff3d7b,7396524,5219735,2024-05-23,No,2024-05-31,€0.31,€0.31
2024-05-08,Fancy Flamingo,25207130,2024-05-08,€51.91,€64.00,€48.00,€3.96,6914373f-7098-4132-a8de-5af04c8204b7,11529205,4265142,2024-05-08,No,2024-05-16,€0.40,€0.40
2024-05-31,Daring Dragon,23461794,2024-01-06,€94.48,€72.80,€87.36,€7.22,5e160574-2903-43c6-bf2b-9091ba693c26,12813638,260218,2024-01-06,Yes,2024-03-26,€0.72,€5.10
2024-05-08,Fancy Flamingo,25136141,2024-05-04,€73.54,€65.00,€68.00,€5.62,6914373f-7098-4132-a8de-5af04c8204b7,11529205,171102,2024-05-04,No,2024-05-06,€0.56,€0.56
2024-05-26,Lucky Llama,25622192,2024-05-26,€84.36,€90.00,€78.00,€6.45,dcd3cee8-dbe6-48fa-a229-f544c6857872,266990,12507712,2024-05-26,No,2024-07-25,€0.65,€0.65
2024-05-05,Golden Giraffe,24832737,2024-04-19,€78.73,€72.80,€72.80,€6.02,e0d78d5c-7086-4d89-87ef-b1388f842f2c,4223473,518987,2024-04-18,No,2024-05-08,€0.60,€0.60
2024-05-31,Daring Dragon,22544589,2023-11-02,€88.68,€72.80,€82.00,€6.78,5e160574-2903-43c6-bf2b-9091ba693c26,2927896,12195376,2023-11-02,Yes,2023-11-03,€0.68,€2.55
2024-05-23,Electric Emu,25520559,2024-05-22,€16.22,€15.00,€15.00,€1.24,62df8913-4e36-4cb0-a971-44b8ccff3d7b,5942938,6405111,2024-05-22,No,2024-05-23,€0.12,€0.12
2024-05-31,Daring Dragon,24137559,2024-03-07,€86.52,€72.80,€80.00,€6.61,5e160574-2903-43c6-bf2b-9091ba693c26,13169877,13206029,2024-03-02,Yes,2024-03-26,€0.66,€1.60
2024-05-24,Hungry Hedgehog,25560288,2024-05-24,€116.29,€89.60,€107.52,€8.89,a9f8217c-e4ac-45de-a588-36521e661c14,12213494,11978356,2024-05-24,Yes,2024-05-30,€0.89,€6.27
2024-05-25,Jubilant Jellybean,25359798,2024-05-16,€152.67,€162.74,€141.16,€11.62,2772b208-9bd2-4817-a281-af19555e0ec5,13603732,2027323,2024-05-15,No,2024-05-31,€1.16,€1.16
2024-05-23,Electric Emu,25529819,2024-05-23,€43.26,€96.17,€40.00,€3.31,62df8913-4e36-4cb0-a971-44b8ccff3d7b,8064835,6358951,2024-05-23,No,2024-05-24,€0.33,€0.33
2024-05-29,Curious Cactus,25533845,2024-05-24,€58.14,€53.76,€53.76,€4.45,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,4360631,1821296,2024-05-23,No,2024-05-30,€0.45,€0.45
2024-05-29,Curious Cactus,25675275,2024-05-29,€10.82,€53.76,€10.00,€0.83,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,1161351,4877150,2024-05-29,No,2024-06-06,€0.08,€0.08
2024-05-05,Golden Giraffe,25040060,2024-04-28,€45.42,€61.60,€42.00,€3.47,e0d78d5c-7086-4d89-87ef-b1388f842f2c,7776555,12513720,2024-04-28,No,2024-05-08,€0.35,€0.35
2024-05-05,Golden Giraffe,25074987,2024-04-30,€79.95,€61.60,€73.92,€6.12,e0d78d5c-7086-4d89-87ef-b1388f842f2c,13190263,8336948,2024-04-30,Yes,2024-05-16,€0.61,€4.31
2024-05-08,Fancy Flamingo,25198376,2024-05-08,€54.08,€50.00,€50.00,€4.14,6914373f-7098-4132-a8de-5af04c8204b7,378764,1368061,2024-05-07,No,2024-05-14,€0.41,€0.41
2024-05-05,Golden Giraffe,25134446,2024-05-04,€64.89,€61.60,€60.00,€4.96,e0d78d5c-7086-4d89-87ef-b1388f842f2c,8336948,2305454,2024-05-04,No,2024-05-16,€0.50,€0.50
2024-05-26,Lucky Llama,25596836,2024-05-25,€76.03,€70.30,€70.30,€5.82,dcd3cee8-dbe6-48fa-a229-f544c6857872,7936030,1462551,2024-05-25,No,2024-05-29,€0.58,€0.58
2024-05-31,Daring Dragon,23404802,2023-12-31,€94.48,€72.80,€87.36,€7.22,5e160574-2903-43c6-bf2b-9091ba693c26,12785697,5258121,2023-12-31,Yes,2024-03-26,€0.72,€5.10
2024-05-31,Daring Dragon,23676034,2024-01-29,€94.48,€72.80,€87.36,€7.22,5e160574-2903-43c6-bf2b-9091ba693c26,12931039,1024538,2024-01-28,Yes,2024-03-26,€0.72,€5.10
2024-05-27,Brilliant Banjo,25640132,2024-05-27,€118.97,€178.00,€110.00,€9.10,2e2f977d-cc5d-4723-8b3c-2d7d5d35c749,1364561,6085807,2024-05-27,No,2024-05-28,€0.91,€0.91
2024-05-31,Daring Dragon,23468510,2024-01-06,€94.48,€72.80,€87.36,€7.22,5e160574-2903-43c6-bf2b-9091ba693c26,12611209,983552,2024-01-06,No,2024-05-02,€0.72,€0.72
2024-05-29,Curious Cactus,21728598,2023-09-15,€45.40,€35.00,€41.98,€3.47,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,1003267,3218847,2023-09-15,Yes,2023-09-18,€0.35,€2.44
2024-05-08,Fancy Flamingo,25165535,2024-05-08,€57.32,€72.00,€53.00,€4.38,6914373f-7098-4132-a8de-5af04c8204b7,11213568,10543150,2024-05-06,No,2024-05-08,€0.44,€0.44
2024-05-08,Fancy Flamingo,25174626,2024-05-06,€56.92,€72.80,€52.63,€4.34,6914373f-7098-4132-a8de-5af04c8204b7,13643178,13651418,2024-05-06,No,2024-05-08,€0.43,€0.43
2024-05-31,Daring Dragon,21906567,2023-09-29,€94.48,€72.80,€87.36,€7.22,5e160574-2903-43c6-bf2b-9091ba693c26,2756271,12064956,2023-09-28,Yes,,€0.72,€5.10
2024-05-29,Curious Cactus,24851529,2024-04-19,€113.37,€87.36,€104.83,€8.66,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,9517901,9406472,2024-04-19,Yes,,€0.87,€6.11
2024-05-24,Hungry Hedgehog,25304149,2024-05-13,€116.29,€100.00,€107.52,€8.89,a9f8217c-e4ac-45de-a588-36521e661c14,3227124,13524967,2024-05-13,Yes,,€0.89,€1.07
2024-05-31,Daring Dragon,22493377,2023-10-29,€109.02,€84.00,€100.80,€8.33,5e160574-2903-43c6-bf2b-9091ba693c26,8054490,6663823,2023-10-29,Yes,,€0.83,€5.88
2024-05-25,Jubilant Jellybean,25515241,2024-05-22,€104.79,€95.20,€96.89,€8.85,2772b208-9bd2-4817-a281-af19555e0ec5,13800735,13340696,2024-05-22,No,,€0.89,€0.89
2024-05-23,Electric Emu,25539775,2024-05-23,€41.10,€65.00,€38.00,€3.14,62df8913-4e36-4cb0-a971-44b8ccff3d7b,5230768,6641856,2024-05-23,No,,€0.31,€0.31
2024-05-05,Golden Giraffe,25155948,2024-05-05,€54.08,€61.60,€50.00,€4.14,e0d78d5c-7086-4d89-87ef-b1388f842f2c,10230573,323190,2024-05-05,No,,€0.41,€0.41
2024-05-27,Brilliant Banjo,24609902,2024-04-02,€204.40,€189.00,€189.00,€15.62,2e2f977d-cc5d-4723-8b3c-2d7d5d35c749,13384793,2499272,2024-04-02,No,,€1.56,€1.56
2024-05-05,Golden Giraffe,25086123,2024-05-01,€69.22,€61.60,€64.00,€5.29,e0d78d5c-7086-4d89-87ef-b1388f842f2c,3445035,5482680,2024-05-01,No,,€0.53,€0.53
2024-05-05,Golden Giraffe,25153432,2024-05-05,€59.48,€61.60,€55.00,€4.54,e0d78d5c-7086-4d89-87ef-b1388f842f2c,3476172,6426814,2024-05-05,No,,€0.45,€0.45
2024-05-26,Lucky Llama,24782008,2024-04-16,€89.75,€95.00,€82.99,€6.86,dcd3cee8-dbe6-48fa-a229-f544c6857872,754046,812917,2024-04-14,No,,€0.69,€0.69
2024-05-31,Daring Dragon,24862820,2024-04-23,€70.30,€61.60,€65.00,€5.37,5e160574-2903-43c6-bf2b-9091ba693c26,12640682,4721588,2024-04-19,Yes,,€0.54,€0.08
2024-05-26,Lucky Llama,25445020,2024-05-19,€81.11,€125.00,€75.00,€6.15,dcd3cee8-dbe6-48fa-a229-f544c6857872,11043541,13777702,2024-05-19,No,,€0.62,€0.62
2024-05-26,Lucky Llama,25492481,2024-05-22,€81.11,€95.30,€75.00,€6.20,dcd3cee8-dbe6-48fa-a229-f544c6857872,9731531,13037396,2024-05-21,No,,€0.62,€0.62
2024-05-29,Curious Cactus,24597615,2024-04-01,€94.48,€87.36,€87.36,€7.22,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,13378671,13014472,2024-04-01,No,,€0.72,€0.72
2024-05-05,Golden Giraffe,24795831,2024-04-25,€66.62,€61.60,€61.60,€5.09,e0d78d5c-7086-4d89-87ef-b1388f842f2c,7222920,542663,2024-04-15,No,,€0.51,€0.51
2024-05-31,Daring Dragon,24292771,2024-03-13,€79.95,€61.60,€73.92,€6.11,5e160574-2903-43c6-bf2b-9091ba693c26,11663858,10728509,2024-03-13,Yes,,€0.61,€4.31
2024-05-31,Daring Dragon,24736167,2024-04-12,€66.62,€61.60,€61.60,€5.09,5e160574-2903-43c6-bf2b-9091ba693c26,10519934,232541,2024-04-11,No,,€0.51,€0.51
2024-05-05,Golden Giraffe,24970306,2024-04-25,€79.95,€61.60,€73.92,€6.14,e0d78d5c-7086-4d89-87ef-b1388f842f2c,1527553,368730,2024-04-25,Yes,,€0.61,€4.31
2024-05-23,Electric Emu,25484259,2024-05-21,€69.76,€64.50,€64.50,€5.34,62df8913-4e36-4cb0-a971-44b8ccff3d7b,13758950,725087,2024-05-21,No,,€0.53,€0.53
2024-05-25,Jubilant Jellybean,25490200,2024-05-22,€97.34,€84.00,€90.00,€7.44,2772b208-9bd2-4817-a281-af19555e0ec5,8645700,13781543,2024-05-21,Yes,,€0.74,€0.75
2024-05-31,Daring Dragon,23268045,2023-12-22,€91.93,€72.80,€85.00,€7.02,5e160574-2903-43c6-bf2b-9091ba693c26,4909066,2771385,2023-12-22,Yes,,€0.70,€3.98
2024-05-31,Daring Dragon,23534599,2024-01-14,€79.95,€61.60,€73.92,€6.11,5e160574-2903-43c6-bf2b-9091ba693c26,11407151,9195526,2024-01-14,Yes,,€0.61,€4.31
2024-05-27,Brilliant Banjo,24265919,2024-03-11,€180.96,€139.44,€167.32,€13.84,2e2f977d-cc5d-4723-8b3c-2d7d5d35c749,1970471,11689280,2024-03-11,Yes,,€1.38,€9.76
